0.0 -2.2850278135368987e-06 0.75
1.0 1.246628968584057 0.75
2.0 1.246630707391638 0.75
3.0 1.384715621604333 0.75
4.0 1.3850052187824557 0.75
5.0 1.4584108475204756 0.75
6.0 1.8050690862522745 0.75
7.0 2.1302326185755978 3.75
8.0 2.130377047042642 3.75
9.0 2.3047313203086985 3.75
10.0 2.304734932813581 3.75
11.0 2.475187157608541 0.75
12.0 2.476168313120135 0.75
13.0 3.126642736517 3.75
